,node_a,node_b,time
1248,69,228,1083233344
1249,423,8,1083233715
1250,144,413,1083233829
1251,389,68,1083233940
1252,321,212,1083233964
1253,335,19,1083233986
1254,228,386,1083233989
1255,423,97,1083234351
1256,423,128,1083234430
1257,144,374,1083234431
1258,424,405,1083234686
1259,368,221,1083234758
1260,424,236,1083234961
1261,335,356,1083235335
1262,48,6,1083235881
1263,41,392,1083235927
1264,176,392,1083236001
1265,69,356,1083236041
1266,194,184,1083236229
1267,194,1,1083236330
1268,103,392,1083237108
1269,425,396,1083237327
1270,422,335,1083237370
1271,425,378,1083237456
1272,103,417,1083237472
1273,409,191,1083238636
1274,426,427,1083238697
1275,409,8,1083238807
1276,409,194,1083239422
1277,409,6,1083239771
1278,409,260,1083240047
1279,409,149,1083240172
1280,409,413,1083240226
1281,234,391,1083241257
1282,263,391,1083241604
1283,338,386,1083242353
1284,72,263,1083243666
1285,422,194,1083246241
1286,36,428,1083260287
1287,36,413,1083260442
1288,342,8,1083260812
1289,342,63,1083261008
1290,398,335,1083263287
1291,429,242,1083263509
1292,297,234,1083263529
1293,32,429,1083264055
1294,424,144,1083264059
1295,321,392,1083264157
1296,321,371,1083264726
1297,430,164,1083264928
1298,430,58,1083264952
1299,424,260,1083265342
1300,431,371,1083265441
1301,431,32,1083265544
1302,424,175,1083265562
1303,431,88,1083265666
1304,432,8,1083265696
1305,429,309,1083265843
1306,431,407,1083265935
1307,431,365,1083265986
1308,424,315,1083266924
1309,51,429,1083267231
1310,310,405,1083268576
1311,63,430,1083268973
1312,398,8,1083270106
1313,342,194,1083273615
1314,334,358,1083276026
1315,433,434,1083276127
1316,350,335,1083276810
1317,350,376,1083276883
1318,435,308,1083277575
1319,435,281,1083277603
1320,372,409,1083277641
1321,372,392,1083277680
1322,350,436,1083277785
1323,372,429,1083278001
1324,32,430,1083278108
1325,372,236,1083278229
1326,44,432,1083279789
1327,62,266,1083280380
1328,357,407,1083285534
1329,286,416,1083285834
1330,74,437,1083286671
1331,395,175,1083286970
1332,204,432,1083287228
1333,30,392,1083287781
1334,400,429,1083287821
1335,400,365,1083288050
1336,236,407,1083288140
1337,400,392,1083288461
1338,400,52,1083288584
1339,236,260,1083288609
1340,306,438,1083288783
1341,323,276,1083289393
1342,323,395,1083289554
1343,400,188,1083290164
1344,400,157,1083290211
1345,439,440,1083290337
1346,400,144,1083290989
1347,400,314,1083291046
1348,400,82,1083291153
1349,400,428,1083291308
1350,124,396,1083292085
1351,441,442,1083292464
1352,400,441,1083292976
1353,400,443,1083293194
1354,400,444,1083293215
1355,400,445,1083293313
1356,400,446,1083293365
1357,447,325,1083293460
1358,260,448,1083293695
1359,407,396,1083293855
1360,289,449,1083294124
1361,447,6,1083294155
1362,69,450,1083294158
1363,29,443,1083294290
1364,429,209,1083294488
1365,451,32,1083294661
1366,451,67,1083294725
1367,321,437,1083294761
1368,124,452,1083294870
1369,297,372,1083294946
1370,357,429,1083295339
1371,357,8,1083295682
1372,357,65,1083296277
1373,132,149,1083296557
1374,453,32,1083296804
1375,302,393,1083296911
1376,425,52,1083297062
1377,289,65,1083297262
1378,357,454,1083297847
1379,323,455,1083297990
1380,323,98,1083298291
1381,317,316,1083298378
1382,456,457,1083298558
1383,368,441,1083298874
1384,323,458,1083298944
1385,389,454,1083298982
1386,41,389,1083299659
1387,74,459,1083299898
1388,176,445,1083299971
1389,274,6,1083300189
1390,41,437,1083300240
1391,44,296,1083300539
1392,140,201,1083300616
1393,274,74,1083300645
1394,274,416,1083300935
1395,172,460,1083301076
1396,389,236,1083301131
1397,372,461,1083301278
1398,274,462,1083301388
1399,302,372,1083301408
1400,176,463,1083301862
1401,303,194,1083302027
1402,41,463,1083302546
1403,19,443,1083303115
1404,19,446,1083303192
1405,103,464,1083303968
1406,297,172,1083304182
1407,447,172,1083304390
1408,465,456,1083304513
1409,447,456,1083304662
1410,466,392,1083304667
1411,398,74,1083304671
1412,389,467,1083305067
1413,286,468,1083305492
1414,398,134,1083305713
1415,398,396,1083305780
1416,398,463,1083305835
1417,398,164,1083305935
1418,469,463,1083306644
1419,140,470,1083306677
1420,19,134,1083306727
1421,398,365,1083307044
1422,398,471,1083307114
1423,321,460,1083307320
1424,398,468,1083307498
1425,38,437,1083308358
1426,472,263,1083308869
1427,41,473,1083308943
1428,357,409,1083309284
1429,357,437,1083309325
1430,409,349,1083309603
1431,19,409,1083309822
1432,38,409,1083309829
1433,212,472,1083309930
1434,474,32,1083310132
1435,474,456,1083310150
1436,474,74,1083310305
1437,357,464,1083310383
1438,475,368,1083310529
1439,424,343,1083310597
1440,357,476,1083310870
1441,317,309,1083310959
1442,477,1,1083311178
1443,357,460,1083311250
1444,357,168,1083311364
1445,263,460,1083311452
1446,19,478,1083311619
1447,38,478,1083311647
1448,38,464,1083311738
1449,6,472,1083311923
1450,263,479,1083312129
1451,480,212,1083312554
1452,212,481,1083312632
1453,368,460,1083312838
1454,321,263,1083312877
1455,321,482,1083312930
1456,483,368,1083312999
1457,359,460,1083313148
1458,398,175,1083313196
1459,6,481,1083313268
1460,277,482,1083313392
1461,277,481,1083313410
1462,19,481,1083313590
1463,372,460,1083313729
1464,274,481,1083313760
1465,321,454,1083313785
1466,372,466,1083313836
1467,423,343,1083313877
1468,423,454,1083313916
1469,484,372,1083313924
1470,321,88,1083313961
1471,321,376,1083313988
1472,357,466,1083314003
1473,398,254,1083314012
1474,321,343,1083314013
1475,274,376,1083314030
1476,357,120,1083314105
1477,398,72,1083314115
1478,321,352,1083314154
1479,321,472,1083314264
1480,321,191,1083314306
1481,423,464,1083314313
1482,131,368,1083314333
1483,321,278,1083314364
1484,357,480,1083314596
1485,372,482,1083314706
1486,277,352,1083314742
1487,309,352,1083314790
1488,321,481,1083314852
1489,485,175,1083314867
1490,398,480,1083314895
1491,321,8,1083314910
1492,321,288,1083314977
1493,172,486,1083315125
1494,321,313,1083315520
1495,321,309,1083315557
1496,321,75,1083315692
1497,321,368,1083315742
1498,321,120,1083315791
1499,423,392,1083315804
1500,479,481,1083315817
1501,321,487,1083315828
1502,321,175,1083315860
1503,321,464,1083315948
1504,172,488,1083316091
1505,321,349,1083316174
1506,297,75,1083316217
1507,479,358,1083316365
1508,321,479,1083316416
1509,321,450,1083316438
1510,321,489,1083316624
1511,140,308,1083316707
1512,321,236,1083316714
1513,317,429,1083316716
1514,321,358,1083316732
1515,321,476,1083316803
1516,483,479,1083316808
1517,479,8,1083316917
1518,475,481,1083316936
1519,51,489,1083316980
1520,51,149,1083317087
1521,321,480,1083317129
1522,317,479,1083317154
1523,321,325,1083317424
1524,51,476,1083317456
1525,321,490,1083317535
1526,321,491,1083317550
1527,321,372,1083317569
1528,321,365,1083317606
1529,321,402,1083317641
1530,51,466,1083317646
1531,321,228,1083317696
1532,321,172,1083317734
1533,321,174,1083317749
1534,263,344,1083317863
1535,51,120,1083318019
1536,492,389,1083318166
1537,493,128,1083318184
1538,494,63,1083318196
1539,492,343,1083318209
1540,494,389,1083318226
1541,9,466,1083318240
1542,447,51,1083318247
1543,9,472,1083318377
1544,9,463,1083318409
1545,9,465,1083318493
1546,424,495,1083318551
1547,9,389,1083318668
1548,9,460,1083318800
1549,494,463,1083318830
1550,447,372,1083318947
1551,228,463,1083319086
1552,494,445,1083319168
1553,209,437,1083319352
1554,494,429,1083319403
1555,400,61,1083319520
1556,400,472,1083320000
1557,400,454,1083320043
1558,263,454,1083320169
1559,400,343,1083320170
1560,409,302,1083320328
1561,400,389,1083320493
1562,263,389,1083320729
1563,368,468,1083320832
1564,263,297,1083320847
1565,468,300,1083320854
1566,475,468,1083320896
1567,475,496,1083320966
1568,479,278,1083321034
1569,103,480,1083321319
1570,497,405,1083321375
1571,103,454,1083321551
1572,103,437,1083321686
1573,498,495,1083321711
1574,355,102,1083322219
1575,497,302,1083322392
1576,498,97,1083322898
1577,194,499,1083323039
1578,53,481,1083323222
1579,194,344,1083323308
1580,496,454,1083323406
1581,62,368,1083323418
1582,297,289,1083323507
1583,321,500,1083323590
1584,62,454,1083323712
1585,194,62,1083323779
1586,501,236,1083323785
1587,62,481,1083323831
1588,321,502,1083323848
1589,62,349,1083324003
1590,62,236,1083324174
1591,309,502,1083324264
1592,6,343,1083324282
1593,194,223,1083324380
1594,6,84,1083324527
1595,379,289,1083324587
1596,62,465,1083324605
1597,62,502,1083324731
1598,263,503,1083324795
1599,392,502,1083325151
1600,334,62,1083325245
1601,181,454,1083325323
1602,321,495,1083325439
1603,334,437,1083325662
1604,321,504,1083325775
1605,181,495,1083325935
1606,181,294,1083326040
1607,220,505,1083326466
1608,128,325,1083327170
1609,128,62,1083327231
1610,60,296,1083333640
1611,70,174,1083344234
1612,70,482,1083345312
1613,398,97,1083347033
1614,289,97,1083347079
1615,453,264,1083347118
1616,342,454,1083347328
1617,321,316,1083349446
1618,321,209,1083349471
1619,321,506,1083349516
1620,321,507,1083349593
1621,321,348,1083349691
1622,32,154,1083351372
1623,431,398,1083351830
1624,431,372,1083352438
1625,431,454,1083352800
1626,405,508,1083353286
1627,41,503,1083354018
1628,509,454,1083354503
1629,372,508,1083354806
1630,194,456,1083354838
1631,372,355,1083355057
1632,176,453,1083355579
1633,211,194,1083356462
1634,68,437,1083357006
1635,263,257,1083357160
1636,454,510,1083358463
1637,448,352,1083358855
1638,350,365,1083359029
1639,69,263,1083359145
1640,53,254,1083359521
1641,44,511,1083359610
1642,447,34,1083359620
1643,19,512,1083360333
1644,513,388,1083361663
1645,513,514,1083361686
1646,440,513,1083362141
1647,422,365,1083362722
1648,422,460,1083363126
1649,101,515,1083363294
1650,453,516,1083363295
1651,474,236,1083363467
1652,517,368,1083363513
1653,517,68,1083363572
1654,517,289,1083363691
1655,379,450,1083363692
1656,465,398,1083363780
1657,379,432,1083363985
1658,181,432,1083364769
1659,368,359,1083365562
1660,474,359,1083365820
1661,517,359,1083366022
1662,9,194,1083366267
1663,32,209,1083367816
1664,518,345,1083367829
1665,19,519,1083368202
1666,520,32,1083368629
1667,493,329,1083368664
1668,400,504,1083368742
1669,521,305,1083368757
1670,389,496,1083369266
1671,273,522,1083369283
1672,523,524,1083369796
1673,469,519,1083369836
1674,520,291,1083371200
1675,520,292,1083371301
1676,44,211,1083371920
1677,214,525,1083372650
1678,41,523,1083373723
1679,477,526,1083374156
1680,32,527,1083374740
1681,9,527,1083376511
1682,9,528,1083376535
1683,447,48,1083379055
1684,62,375,1083380009
1685,12,302,1083381158
1686,51,529,1083381354
1687,51,528,1083381542
1688,51,523,1083381556
1689,51,530,1083381570
1690,456,527,1083381925
1691,456,501,1083382071
1692,363,502,1083382892
1693,389,424,1083383179
1694,400,286,1083384365
1695,357,502,1083384595
1696,400,502,1083384669
1697,12,502,1083385128
1698,103,502,1083385394
1699,41,527,1083386132
1700,41,529,1083386140
1701,41,502,1083386440
1702,176,502,1083386493
1703,62,475,1083386726
1704,357,501,1083386728
1705,103,503,1083386740
1706,398,502,1083387200
1707,62,278,1083387296
1708,483,62,1083387704
1709,209,355,1083387706
1710,456,209,1083388113
1711,172,531,1083388195
1712,103,452,1083388286
1713,482,389,1083388374
1714,193,355,1083388642
1715,474,372,1083388703
1716,103,456,1083388704
1717,193,502,1083388843
1718,41,452,1083389171
1719,482,532,1083389546
1720,357,428,1083389620
1721,38,313,1083390209
1722,228,475,1083390706
1723,67,533,1083392265
1724,67,534,1083392276
1725,67,529,1083392283
1726,67,527,1083392295
1727,67,371,1083392306
1728,67,482,1083392326
1729,67,273,1083392350
1730,67,288,1083392366
1731,67,440,1083392389
1732,67,535,1083392403
1733,67,74,1083392451
1734,67,72,1083392557
1735,67,236,1083392564
1736,67,260,1083392573
1737,67,313,1083392655
1738,67,502,1083392678
1739,67,242,1083392686
1740,67,424,1083392709
1741,67,521,1083392718
1742,67,365,1083392733
1743,67,475,1083392864
1744,241,501,1083393110
1745,38,502,1083393161
1746,241,260,1083393334
1747,74,503,1083393765
1748,38,475,1083394689
1749,67,88,1083394835
1750,297,482,1083395307
1751,38,386,1083396203
1752,509,534,1083396237
1753,517,481,1083397911
1754,41,528,1083398597
1755,38,168,1083398674
1756,214,512,1083398827
1757,41,536,1083398946
1758,398,308,1083399366
1759,41,355,1083399793
1760,469,97,1083399846
1761,41,464,1083399856
1762,342,502,1083399898
1763,393,32,1083399971
1764,537,536,1083400047
1765,143,201,1083400206
1766,400,168,1083400579
1767,400,378,1083400774
1768,456,405,1083400836
1769,143,456,1083401296
1770,456,389,1083401399
1771,282,456,1083402406
1772,19,538,1083402569
1773,539,502,1083402667
1774,422,536,1083402694
1775,475,74,1083402771
1776,75,475,1083402866
1777,308,68,1083402927
1778,140,276,1083402987
1779,422,97,1083403124
1780,308,540,1083403125
1781,308,538,1083403154
1782,41,538,1083403367
1783,236,242,1083403521
1784,539,368,1083404087
1785,536,532,1083405518
1786,191,536,1083405631
1787,532,541,1083405932
1788,532,463,1083406526
1789,368,542,1083406949
1790,97,352,1083408242
1791,97,542,1083408704
1792,144,398,1083408989
1793,325,482,1083409125
1794,542,543,1083409352
1795,128,97,1083409401
1796,325,523,1083409557
1797,145,119,1083409615
1798,325,72,1083409742
1799,119,144,1083410148
1800,325,97,1083410265
1801,74,527,1083410521
1802,74,528,1083410686
1803,74,544,1083410723
1804,74,519,1083410827
1805,74,541,1083410986
1806,68,97,1083411411
1807,325,513,1083411857
1808,41,513,1083412013
1809,542,513,1083412087
1810,68,48,1083412401
1811,325,61,1083412404
1812,542,61,1083412572
1813,513,98,1083412631
1814,325,109,1083412730
1815,513,545,1083412847
1816,546,532,1083413431
1817,546,542,1083413522
1818,546,454,1083413760
1819,546,97,1083414003
1820,547,311,1083414922
1821,325,542,1083416881
1822,542,548,1083417059
1823,325,549,1083418484
1824,321,84,1083439152
1825,321,550,1083439167
1826,321,203,1083439213
1827,321,68,1083439228
1828,321,119,1083439241
1829,321,242,1083439381
1830,289,536,1083440487
1831,537,74,1083440599
1832,285,536,1083443953
1833,509,389,1083444694
1834,509,536,1083444774
1835,41,542,1083444952
1836,19,451,1083445463
1837,41,375,1083445998
1838,291,393,1083446300
1839,551,224,1083446778
1840,551,306,1083446972
1841,551,545,1083447127
1842,551,377,1083447210
1843,36,119,1083447561
1844,103,538,1083448076
1845,103,466,1083448343
1846,552,236,1083448551
1847,103,358,1083448819
1848,51,553,1083449488
1849,103,553,1083449526
1850,103,554,1083449627
1851,103,62,1083449747
1852,447,119,1083449794
1853,103,465,1083449824
1854,204,456,1083450159
1855,103,549,1083450419
1856,423,294,1083451347
1857,9,543,1083451905
1858,509,97,1083451967
1859,509,302,1083452614
1860,555,509,1083452694
1861,119,302,1083453829
1862,204,540,1083454086
1863,456,294,1083454210
1864,456,175,1083454629
1865,456,553,1083454890
1866,379,482,1083454941
1867,103,61,1083455040
1868,236,509,1083455097
1869,62,554,1083455221
1870,103,500,1083455264
1871,509,272,1083455334
1872,103,128,1083455413
1873,62,285,1083455414
1874,103,556,1083455661
1875,398,509,1083455755
1876,204,482,1083456025
1877,204,62,1083456302
1878,532,364,1083456319
1879,557,527,1083458314
1880,535,513,1083458571
1881,557,302,1083459644
1882,214,302,1083461921
1883,393,54,1083462046
1884,95,393,1083462271
1885,302,558,1083462593
1886,36,3,1083463661
1887,302,74,1083463665
1888,389,559,1083464293
1889,1,302,1083464411
1890,325,548,1083464436
1891,325,560,1083464523
1892,19,65,1083466785
1893,527,554,1083467155
1894,41,460,1083467467
1895,204,242,1083467854
1896,209,527,1083468987
1897,252,97,1083471099
1898,481,252,1083472003
1899,103,513,1083472626
1900,266,97,1083473083
1901,41,561,1083473086
1902,193,389,1083474009
1903,525,211,1083474100
1904,525,93,1083474235
1905,51,561,1083474448
1906,367,393,1083475614
1907,283,375,1083476099
1908,283,515,1083476132
1909,51,39,1083476359
1910,286,549,1083477411
1911,103,525,1083477733
1912,214,500,1083478487
1913,325,553,1083478550
1914,555,562,1083479434
1915,456,252,1083479968
1916,357,134,1083480662
1917,456,27,1083481321
1918,456,538,1083481542
1919,389,252,1083481599
1920,398,456,1083481652
1921,357,538,1083481807
1922,38,148,1083482999
1923,398,394,1083483088
1924,563,239,1083483236
1925,38,393,1083483336
1926,38,233,1083483414
1927,214,437,1083483873
1928,214,564,1083484199
1929,494,325,1083484659
1930,51,465,1083484784
1931,539,396,1083485048
1932,483,127,1083485286
1933,41,353,1083485431
1934,523,565,1083485740
1935,456,144,1083486154
1936,119,168,1083486164
1937,41,566,1083486878
1938,567,260,1083487440
1939,567,460,1083487578
1940,568,370,1083487627
1941,297,481,1083487781
1942,313,127,1083488966
1943,19,566,1083488977
1944,539,454,1083489074
1945,539,536,1083489346
1946,41,481,1083489543
1947,9,569,1083489736
1948,9,566,1083489743
1949,538,438,1083490145
1950,517,438,1083490223
1951,517,540,1083490311
1952,75,97,1083490402
1953,83,536,1083490508
1954,277,567,1083490574
1955,83,386,1083490696
1956,538,570,1083490743
1957,193,368,1083491727
1958,119,538,1083491872
1959,363,454,1083491981
1960,495,540,1083492009
1961,336,368,1083493016
1962,48,538,1083493297
1963,538,540,1083493340
1964,538,289,1083493712
1965,48,371,1083493779
1966,321,538,1083493929
1967,321,270,1083494188
1968,308,352,1083494457
1969,308,454,1083494538
1970,336,294,1083494783
1971,38,270,1083494933
1972,204,336,1083494943
1973,9,127,1083495705
1974,73,393,1083495928
1975,308,336,1083496000
1976,73,454,1083496106
